timestamp,x,y,z
2024-06-13T05:24:45.395556,0.18,-0.13,0.26
2024-06-13T05:24:45.492041,0.2,0.09,0.13
2024-06-13T05:24:45.591172,0.49,0.76,-0.09
2024-06-13T05:24:45.691449,0.33,0.4,0.05
2024-06-13T05:24:45.791080,0.19,0.24,-0.16
2024-06-13T05:24:45.891011,-0.11,0.69,-0.3
2024-06-13T05:24:45.993303,0.19,1.47,0.31
2024-06-13T05:24:46.091141,-0.09,1.38,0.07
2024-06-13T05:24:46.190964,0.35,2.09,-0.09
2024-06-13T05:24:46.291204,0.36,1.62,-0.28
2024-06-13T05:24:46.397045,0.09,0.77,-0.48
2024-06-13T05:24:46.491330,0.14,1,-0.58
2024-06-13T05:24:46.591698,0.17,0.31,-0.25
2024-06-13T05:24:46.691285,0.37,0.19,0.08
2024-06-13T05:24:46.791406,0.22,-0.15,-0.19
2024-06-13T05:24:46.891179,0.58,0.05,0.08
2024-06-13T05:24:46.992078,0.46,0.5,-0.88
2024-06-13T05:24:47.091298,0.51,0.26,-0.77
2024-06-13T05:24:47.191472,0.48,0.44,-0.98
2024-06-13T05:24:47.291764,0.37,-0.28,-1.06
2024-06-13T05:24:47.391308,0.07,0.12,-0.52
2024-06-13T05:24:47.492252,-0.38,-0.27,-0.06
2024-06-13T05:24:47.591612,-0.37,0.16,-0.09
2024-06-13T05:24:47.691784,0.38,0.57,1.12
2024-06-13T05:24:47.797089,-0.14,-0.62,1.32
2024-06-13T05:24:47.891303,0.44,-0.05,1.37
2024-06-13T05:24:47.991581,0.96,0.25,0.83
2024-06-13T05:24:48.091522,0.4,0.74,0.5
2024-06-13T05:24:48.191517,0.06,-0.11,-0.11
2024-06-13T05:24:48.291393,0.04,-0.08,0.17
2024-06-13T05:24:48.391705,-0.07,0.38,0.3
2024-06-13T05:24:48.491207,-0.07,0.37,-0.41
2024-06-13T05:24:48.591116,0.09,0.43,-0.15
2024-06-13T05:24:48.690944,-0.08,-0.19,0.22
2024-06-13T05:24:48.790984,0.09,0.05,0.44
2024-06-13T05:24:48.891292,0.15,-0.25,0.18
2024-06-13T05:24:48.991167,0.17,0.03,0.26
2024-06-13T05:24:49.332030,0.18,-0.05,-0.03
2024-06-13T05:24:49.377466,0.12,0.04,0.15
2024-06-13T05:24:49.431632,0.18,0.08,0.06
2024-06-13T05:24:49.479979,0.23,0.18,0.11
2024-06-13T05:24:49.521215,-0.02,-0.05,-0.32
2024-06-13T05:24:49.591496,-0.11,-0.2,-0.55
2024-06-13T05:24:49.691564,-0.08,0.21,-0.92
2024-06-13T05:24:49.791019,0.27,-0.05,-1.23
2024-06-13T05:24:49.892153,0.52,-0.28,-0.96
2024-06-13T05:24:49.991499,0.48,-0.29,-1.11
2024-06-13T05:24:50.091070,0.61,0.27,-0.34
2024-06-13T05:24:50.191272,0.32,0.34,0.26
2024-06-13T05:24:50.290952,-0.04,0.17,-0.68
2024-06-13T05:24:50.391456,0.21,0.19,-0.28
2024-06-13T05:24:50.491185,-0.11,0.14,0.15
2024-06-13T05:24:50.590979,-0.04,3.55,0.13
2024-06-13T05:24:50.691555,0.09,4.4,0.15
2024-06-13T05:24:50.791496,0.28,1.71,1.21
2024-06-13T05:24:50.893445,-0.77,1.19,1.14
2024-06-13T05:24:50.991741,-0.97,-0.55,0.03
2024-06-13T05:24:51.090972,-0.26,-0.6,-0.09
2024-06-13T05:24:51.191205,0.02,-0.91,0.07
2024-06-13T05:24:51.291415,0.28,-1.12,-0.06
2024-06-13T05:24:51.391021,-0.06,-0.87,0.15
2024-06-13T05:24:51.496147,-0.24,-1.12,0.21
2024-06-13T05:24:51.594119,-0.25,-1.21,-0.16
2024-06-13T05:24:51.705577,-0.1,-1.66,-0.31
2024-06-13T05:24:51.794007,-0.33,-1.39,0.3
2024-06-13T05:24:51.893872,-0.27,-0.76,0.16
2024-06-13T05:24:52.003087,-0.16,-0.52,0.22
2024-06-13T05:24:52.091289,-0.16,-0.73,0.06
2024-06-13T05:24:52.191589,-0.09,-0.34,0.03
2024-06-13T05:24:52.291023,0.07,-0.12,0.03
2024-06-13T05:24:52.393140,0.14,0.22,-0.09
2024-06-13T05:24:52.491270,0.18,0.19,-0.1
2024-06-13T05:24:52.591086,0.07,0.06,0.09
2024-06-13T05:24:52.692929,0.11,0.25,0.21
2024-06-13T05:24:52.791209,0.06,0.08,0.1
2024-06-13T05:24:52.891452,0.16,0.18,-0.01
2024-06-13T05:24:52.991756,0.19,0.11,-0.03
2024-06-13T05:24:53.091038,0.16,0.11,0
2024-06-13T05:24:53.191135,0.17,0.06,0.04
2024-06-13T05:24:53.291020,0.21,0.09,-0.03
2024-06-13T05:24:53.390941,0.2,0.07,-0.07
2024-06-13T05:24:53.490956,0.16,0.06,0
2024-06-13T05:24:53.592143,0.17,0.09,0.04
2024-06-13T05:24:53.692487,0.15,0.07,0
2024-06-13T05:24:53.791945,0.13,0.13,0.07
2024-06-13T05:24:53.890976,0.28,-0.06,0.04
2024-06-13T05:24:53.992015,0.13,-0.2,0.11
2024-06-13T05:24:54.091146,0.31,-0.36,0.02
2024-06-13T05:24:54.191017,0.29,-0.06,-0.33
2024-06-13T05:24:54.290871,0.36,-0.28,-0.35
2024-06-13T05:24:54.393617,0.37,-0.86,-0.17
2024-06-13T05:24:54.491602,0.54,-0.45,-0.03
2024-06-13T05:24:54.591408,0.62,-0.41,0.32
2024-06-13T05:24:54.704937,0.65,-0.7,0.52
2024-06-13T05:24:54.814942,0.5,-0.21,0.42
2024-06-13T05:24:54.890984,0.54,0.18,0.21
2024-06-13T05:24:54.991607,0.34,-0.05,0.24
2024-06-13T05:24:55.091970,-0.07,-0.05,0.29
2024-06-13T05:24:55.191272,-0.35,0.55,0.34
2024-06-13T05:24:55.291339,-0.16,0.22,0.13
2024-06-13T05:24:55.391207,-0.07,0.02,0
2024-06-13T05:24:55.491219,-0.13,-0.03,0
2024-06-13T05:24:55.591399,-0.06,-0.1,-0.14
2024-06-13T05:24:55.691104,0.03,-0.14,-0.17
2024-06-13T05:24:55.791472,-0.08,0.07,-0.02
2024-06-13T05:24:55.891240,-0.13,0.24,0.18
2024-06-13T05:24:55.991334,-0.1,0.22,-0.27
2024-06-13T05:24:56.091288,0.15,0.68,-0.65
2024-06-13T05:24:56.191665,0.16,0.04,-0.35
2024-06-13T05:24:56.291631,0.17,0.08,-0.09
2024-06-13T05:24:56.392002,0.27,0.43,0.27
2024-06-13T05:24:56.492272,0.12,0.65,0.13
2024-06-13T05:24:56.591509,0.02,0.44,-0.41
2024-06-13T05:24:56.691415,0.13,-0.16,-0.85
2024-06-13T05:24:56.791602,0.15,-0.56,-0.47
2024-06-13T05:24:56.891741,0.28,0.07,-0.04
2024-06-13T05:24:56.991390,0.36,0.21,-0.01
2024-06-13T05:24:57.091239,0.32,0.21,-0.05
2024-06-13T05:24:57.191765,0.22,0.05,-0.12
2024-06-13T05:24:57.291848,0.26,0.07,-0.05
2024-06-13T05:24:57.391346,0.16,0.47,-0.27
2024-06-13T05:24:57.491278,0.21,1.26,-0.05
2024-06-13T05:24:57.591723,-0.2,4.39,-0.29
2024-06-13T05:24:57.698554,1.03,4.3,0.79
2024-06-13T05:24:57.791142,0.14,2.53,2.09
2024-06-13T05:24:57.891002,-0.12,0.99,0.54
2024-06-13T05:24:57.992063,-0.62,-0.02,-0.29
2024-06-13T05:24:59.681479,0.39,0.14,-0.31
2024-06-13T05:24:59.720189,-0.34,0.34,0.05
2024-06-13T05:24:59.763172,0.03,0.11,0.16
2024-06-13T05:24:59.799116,0.06,-0.16,0.07
2024-06-13T05:24:59.845524,0.01,-0.15,0.01
2024-06-13T05:24:59.877924,0.12,-0.16,0.04
2024-06-13T05:24:59.921785,0.21,-0.01,0.09
2024-06-13T05:24:59.956251,0.13,-0.06,0.01
2024-06-13T05:25:00.005844,0.12,0.07,0
2024-06-13T05:25:00.043634,0.16,0.09,0.03
2024-06-13T05:25:00.078902,0.15,0.04,0.02
2024-06-13T05:25:00.111792,0.13,-0.05,0.03
2024-06-13T05:25:00.152600,0.12,-0.09,0.03
2024-06-13T05:25:00.201292,0.1,-0.1,0.03
2024-06-13T05:25:00.242975,0.11,-0.07,0
2024-06-13T05:25:00.285487,0.11,-0.02,-0.02
2024-06-13T05:25:00.320023,0.14,-0.13,-0.01
2024-06-13T05:25:00.358813,0.14,-0.08,0.03
2024-06-13T05:25:00.413540,0.11,-0.16,0.01
2024-06-13T05:25:00.446103,0.13,0.02,0.04
2024-06-13T05:25:00.478251,0.12,-0.03,-0.02
2024-06-13T05:25:00.512473,0.16,0.03,0
2024-06-13T05:25:00.552872,0.2,0.01,-0.01
2024-06-13T05:25:00.588078,0.15,0.01,0
2024-06-13T05:25:04.664634,0.14,0.01,0.01
2024-06-13T05:25:04.702496,0.15,-0.01,-0.01
2024-06-13T05:25:04.748884,0.14,0.04,0
2024-06-13T05:25:04.814713,0.13,0.1,-0.01
2024-06-13T05:25:04.848464,0.15,0.04,-0.07
2024-06-13T05:25:04.880160,0.16,0.01,-0.01
2024-06-13T05:25:04.917758,0.1,0.02,0.02
2024-06-13T05:25:04.962600,0.08,0.05,0.03
2024-06-13T05:25:04.997827,0.13,0.06,0.02
2024-06-13T05:25:05.042786,0.17,0.03,0.01
2024-06-13T05:25:05.080731,0.17,0,0
2024-06-13T05:25:05.126464,0.14,0.02,-0.01
2024-06-13T05:25:05.166112,0.15,0.01,-0.01
2024-06-13T05:25:05.201471,0.13,0.03,0.01
2024-06-13T05:25:05.237022,0.15,0.07,0.02
2024-06-13T05:25:05.273350,0.15,0.04,0
2024-06-13T05:25:05.310802,0.13,0.07,0.02
2024-06-13T05:25:05.345680,0.11,0.06,0
2024-06-13T05:25:05.383959,0.1,0.05,0.02
2024-06-13T05:25:05.437630,0.15,0.09,0.05
2024-06-13T05:25:05.473883,0.2,0.01,0
2024-06-13T05:25:05.545588,0.14,-0.01,-0.01
2024-06-13T05:25:05.584458,0.12,0,0.01
2024-06-13T05:25:05.618555,0.15,-0.08,0.03
2024-06-13T05:25:05.668773,0.15,-0.15,-0.02
2024-06-13T05:25:05.706076,0.15,-0.28,-0.11
2024-06-13T05:25:05.765856,0.08,-0.74,-0.16
2024-06-13T05:25:05.798051,-0.03,-1.23,-0.13
2024-06-13T05:25:05.829911,0.02,-1.11,-0.14
2024-06-13T05:25:05.867815,0.12,-1.17,-0.15
2024-06-13T05:25:05.898781,0.2,-1.54,-0.25
2024-06-13T05:25:05.932801,0.13,-1.77,-0.21
2024-06-13T05:25:05.967306,0.07,-1.38,-0.02
2024-06-13T05:25:06.009257,0.26,-0.23,0.42
2024-06-13T05:25:06.051152,0.22,-0.04,0.33
2024-06-13T05:25:06.091088,0.21,0.3,0.38
2024-06-13T05:25:06.121970,0.15,0.49,0.28
2024-06-13T05:25:06.157949,0.12,0.86,0.15
2024-06-13T05:25:06.192633,0.21,1.21,0.15
2024-06-13T05:25:06.247587,0.23,0.54,-0.03
2024-06-13T05:25:06.293140,0.22,0.09,-0.18
2024-06-13T05:25:06.330967,0.23,0.17,-0.13
2024-06-13T05:25:06.368556,0.15,0.27,-0.01
2024-06-13T05:25:06.403941,0.11,0.29,-0.06
2024-06-13T05:25:06.445122,0.12,0.2,-0.12
2024-06-13T05:25:06.478182,0.08,0.1,-0.06
2024-06-13T05:25:06.511320,0.08,0.12,-0.12
2024-06-13T05:25:06.554648,0.05,0.04,-0.07
2024-06-13T05:25:06.590560,0.04,-0.05,0
2024-06-13T05:25:06.626964,0.05,-0.1,0
2024-06-13T05:25:06.670460,0.01,-0.03,0.06
2024-06-13T05:25:06.706251,-0.02,0.23,0.08
2024-06-13T05:25:06.745776,0.27,0.16,-0.22
2024-06-13T05:25:06.778374,0.04,0.41,0.13
2024-06-13T05:25:06.814685,0.01,0.19,0.24
2024-06-13T05:25:06.869448,-0.03,0.11,0.28
2024-06-13T05:25:06.969162,0.09,0.06,0.11
2024-06-13T05:25:07.069102,0.14,0.21,0.03
2024-06-13T05:25:07.169424,0.08,-0.22,0.02
2024-06-13T05:25:07.269590,0.19,0.16,-0.26
2024-06-13T05:25:07.369535,0.31,-0.27,-0.24
2024-06-13T05:25:07.469497,0.44,-0.29,-0.19
2024-06-13T05:25:07.569254,0.34,-0.05,0.09
2024-06-13T05:25:07.669334,0.4,0.06,-0.03
2024-06-13T05:25:07.769448,0.43,-0.33,0.45
2024-06-13T05:25:07.869219,0.44,-0.14,0.52
2024-06-13T05:25:07.969613,0.4,0.12,0.16
2024-06-13T05:25:08.069552,0.33,0.34,-0.12
2024-06-13T05:25:08.169280,0.14,0.14,0.22
2024-06-13T05:25:08.270390,0.29,0.16,0.04
2024-06-13T05:25:08.369768,0.21,0,-0.22
2024-06-13T05:25:08.469707,0.13,-0.07,-0.3
2024-06-13T05:25:08.569589,0.08,0.05,-0.34
2024-06-13T05:25:08.669389,0.06,-0.19,-0.3
2024-06-13T05:25:08.769401,0.08,-0.07,-0.13
2024-06-13T05:25:08.869549,0.16,0.02,-0.09
2024-06-13T05:25:08.969155,0.22,0.15,-0.06
2024-06-13T05:25:09.069228,0.28,0.15,0.15
2024-06-13T05:25:09.169346,0.28,0.16,0.13
2024-06-13T05:25:09.269159,0.15,0.04,0.14
2024-06-13T05:25:09.369181,0.12,0.03,0.33
2024-06-13T05:25:09.468986,0.12,0.1,0.25
2024-06-13T05:25:09.569201,0.16,-0.03,0.13
2024-06-13T05:25:09.669165,0.17,-0.01,0.15
2024-06-13T05:25:09.769218,0.15,0.07,0.1
2024-06-13T05:25:09.869050,0.15,-0.02,0.03
2024-06-13T05:25:09.969342,0.27,0.05,-0.16
2024-06-13T05:25:10.069386,0.21,-0.08,-0.44
2024-06-13T05:25:10.169384,0.26,-0.19,-0.38
2024-06-13T05:25:10.270381,0.27,-0.07,-0.25
2024-06-13T05:25:10.371070,0.17,0.02,-0.21
2024-06-13T05:25:10.471245,0.21,0.06,-0.23
2024-06-13T05:25:10.570489,0.24,-0.04,-0.13
2024-06-13T05:25:10.671010,0.23,-0.15,-0.05
2024-06-13T05:25:10.770436,0.29,-0.23,-0.05
2024-06-13T05:25:10.870540,0.26,-0.57,-0.17
2024-06-13T05:25:10.970534,0.19,-0.24,-0.03
2024-06-13T05:25:11.070938,0.14,-0.17,0.02
2024-06-13T05:25:11.170328,-0.02,-0.08,-0.04
2024-06-13T05:25:11.270387,-0.16,-0.55,-0.12
2024-06-13T05:25:11.370252,0.01,-0.14,-0.11
2024-06-13T05:25:11.470378,0.04,-0.16,0.18
2024-06-13T05:25:11.570365,-0.02,-0.26,0.15
2024-06-13T05:25:11.670572,0.18,0.45,-0.39
2024-06-13T05:25:11.770449,0.27,0.18,-0.81
2024-06-13T05:25:11.870609,0.2,0.08,-0.6
2024-06-13T05:25:11.970422,0.43,0.45,-0.59
2024-06-13T05:25:12.070673,0.17,0.43,0.2
2024-06-13T05:25:12.170075,-0.11,0.19,0
2024-06-13T05:25:12.270363,-0.15,0.31,-0.3
2024-06-13T05:25:12.374800,-0.19,0.26,-0.1
2024-06-13T05:25:12.470235,0.44,0.68,-0.5
2024-06-13T05:25:12.570946,0.4,0.27,-0.49
2024-06-13T05:25:12.670356,0.26,-0.1,-0.04
2024-06-13T05:25:12.770259,0.21,0.06,0.04
2024-06-13T05:25:12.870526,-0.23,-0.71,-0.25
2024-06-13T05:25:12.970266,-0.17,-0.29,0.11
2024-06-13T05:25:13.070322,-0.03,-0.22,0.03
2024-06-13T05:25:13.170544,-0.07,-0.55,-0.03
2024-06-13T05:25:13.270009,-0.19,-0.7,0.05
2024-06-13T05:25:13.372050,-0.24,-0.43,0.04
2024-06-13T05:25:13.471818,-0.09,-0.32,-0.11
2024-06-13T05:25:13.570128,0.24,-0.16,0.01
2024-06-13T05:25:13.670413,0.09,-0.15,-0.11
2024-06-13T05:25:13.770369,0.26,-0.56,-0.01
2024-06-13T05:25:13.871759,0.24,-0.63,0.16
2024-06-13T05:25:13.970105,0.35,-0.07,0.06
2024-06-13T05:25:14.070596,0.42,0.42,0.28
2024-06-13T05:25:14.170645,0.33,0.22,0.22
2024-06-13T05:25:14.270619,0.42,-0.07,0.16
2024-06-13T05:25:14.370649,0.26,0.19,0.1
2024-06-13T05:25:14.470727,0.13,0.35,-0.15
2024-06-13T05:25:14.570719,0.1,-0.21,-0.57
2024-06-13T05:25:14.670874,0.22,0.52,-0.49
2024-06-13T05:25:14.770983,0.35,0.21,-0.23
2024-06-13T05:25:14.871256,0.31,0.08,-0.15
2024-06-13T05:25:14.970466,0.12,0.08,-0.29
2024-06-13T05:25:15.070171,0.14,0.15,-0.12
2024-06-13T05:25:15.170112,0.08,0.02,0
2024-06-13T05:25:15.270185,0.13,0.1,0.09
2024-06-13T05:25:15.370274,0.12,0.03,0.09
2024-06-13T05:25:15.470391,-0.18,0.24,0.04
2024-06-13T05:25:15.570788,0.25,0.11,0.26
2024-06-13T05:25:15.670209,-0.05,0.54,-0.08
2024-06-13T05:25:15.770438,0.21,0.22,0
2024-06-13T05:25:15.870092,0.34,0.41,0.05
2024-06-13T05:25:15.971002,0.13,0.19,-0.13
2024-06-13T05:25:16.070517,0.1,0.25,-0.17
2024-06-13T05:25:16.170598,0.17,0.2,-0.13
2024-06-13T05:25:16.270332,0.14,0.01,-0.27
2024-06-13T05:25:16.370336,0.06,0.12,-0.18
2024-06-13T05:25:16.470664,0.08,0.08,-0.17
2024-06-13T05:25:16.571874,0.19,0.08,-0.01
2024-06-13T05:25:16.670781,0.18,0.16,0.07
2024-06-13T05:25:16.774099,0.25,0.17,0.19
2024-06-13T05:25:16.872247,0.16,-0.01,0.03
2024-06-13T05:25:16.970548,0.22,0.16,-0.03
2024-06-13T05:25:17.070897,0.26,-0.08,0.23
2024-06-13T05:25:17.170489,0.13,-0.01,0.32
2024-06-13T05:25:17.270430,0.23,0.07,0.17
2024-06-13T05:25:17.370777,0.25,0.1,0.04
2024-06-13T05:25:17.470452,0.11,0.17,-0.07
2024-06-13T05:25:17.570683,0.03,0.28,-0.21
2024-06-13T05:25:17.671858,-0.01,0.14,-0.33
2024-06-13T05:25:17.770678,0.08,-0.12,-0.31
2024-06-13T05:25:17.870585,0.14,-0.03,-0.3
2024-06-13T05:25:17.970789,0.18,-0.18,-0.31
2024-06-13T05:25:18.070668,0.09,-0.17,-0.16
2024-06-13T05:25:18.170553,0,0.1,-0.07
2024-06-13T05:25:18.270586,0.01,0.04,-0.03
2024-06-13T05:25:18.370980,0.15,0.07,0.06
2024-06-13T05:25:18.470709,0.24,0.14,0.19
2024-06-13T05:25:18.570722,0.23,0.04,0.26
2024-06-13T05:25:18.670557,0.23,0.11,0.3
2024-06-13T05:25:18.771240,0.25,0.14,0.31
2024-06-13T05:25:18.870466,0.24,0.11,0.31
2024-06-13T05:25:18.971972,0.29,0.16,0.2
2024-06-13T05:25:19.071078,0.22,-0.01,0.05
2024-06-13T05:25:19.171329,0.13,0.19,0.02
2024-06-13T05:25:19.270888,-0.01,0.12,-0.12
2024-06-13T05:25:19.370598,0.15,0.04,-0.27
2024-06-13T05:25:19.470689,0.04,0.14,-0.24
2024-06-13T05:25:19.570671,-0.03,0.12,-0.22
2024-06-13T05:25:19.670917,-0.05,0.08,-0.2
2024-06-13T05:25:19.770269,-0.03,0.01,-0.15
2024-06-13T05:25:19.870564,-0.04,0.23,0.07
2024-06-13T05:25:19.970997,0.14,0.09,0.08
2024-06-13T05:25:20.070797,0.19,0.15,0.06
2024-06-13T05:25:20.170813,0.25,0.1,0.14
2024-06-13T05:25:20.270461,0.37,0.06,0.14
2024-06-13T05:25:20.370856,0.23,0.11,0.21
2024-06-13T05:25:20.471826,0.07,0.17,0.24
2024-06-13T05:25:20.570913,0.1,0.3,0.24
2024-06-13T05:25:20.670423,0.27,0.16,0.28
2024-06-13T05:25:20.770457,0.15,0.21,0.38
2024-06-13T05:25:20.870893,0.18,0.15,0.26
2024-06-13T05:25:20.970518,0.12,0.2,0.1
2024-06-13T05:25:21.070760,0.16,0.08,-0.15
2024-06-13T05:25:21.170586,0.2,-0.01,-0.25
2024-06-13T05:25:21.270663,0.08,-0.06,-0.25
2024-06-13T05:25:21.370430,0.1,-0.18,-0.2
2024-06-13T05:25:21.470247,0.09,-0.05,-0.15
2024-06-13T05:25:21.570344,0.1,-0.02,-0.17
2024-06-13T05:25:21.670415,0.12,0.02,-0.12
2024-06-13T05:25:21.770652,0.12,0.05,-0.05
2024-06-13T05:25:21.870569,0.16,0.09,0
2024-06-13T05:25:21.970376,0.22,0.05,0.06
2024-06-13T05:25:22.070393,0.2,0.07,0.17
2024-06-13T05:25:22.170434,0.17,0.08,0.21
2024-06-13T05:25:22.270941,0.2,0,0.23
2024-06-13T05:25:22.370669,0.18,0.01,0.25
2024-06-13T05:25:22.470697,0.2,0.03,0.19
2024-06-13T05:25:22.570501,0.23,0.07,0.13
2024-06-13T05:25:22.670589,0.23,0.12,-0.03
2024-06-13T05:25:22.770980,0.2,0.18,-0.14
2024-06-13T05:25:22.870347,0.06,0.16,-0.03
2024-06-13T05:25:22.970542,-0.22,0.93,0.81
2024-06-13T05:25:23.070572,-0.34,0.38,0.06
2024-06-13T05:25:23.170556,-0.2,0.65,0.18
2024-06-13T05:25:23.270868,0.2,0.31,0.16
2024-06-13T05:25:23.370773,0.29,0.33,-0.09
2024-06-13T05:25:23.471215,0.36,-0.02,-0.12
2024-06-13T05:25:23.571055,0.04,0.08,-0.25
2024-06-13T05:25:23.671603,-0.07,-0.16,0.03
2024-06-13T05:25:23.770543,-0.28,0.06,0.61
2024-06-13T05:25:23.871964,-0.08,0.02,0.44
2024-06-13T05:25:23.970577,0.48,0,-0.04
2024-06-13T05:25:24.070482,0.69,0.29,-0.39
2024-06-13T05:25:24.170620,0.77,0.28,-0.66
2024-06-13T05:25:24.272088,0.15,0,-0.24
2024-06-13T05:25:24.375095,-0.41,-0.33,0.2
2024-06-13T05:25:24.470449,-0.49,-0.49,0.79
2024-06-13T05:25:24.570419,-0.38,0.05,0.38
2024-06-13T05:25:24.673042,0.07,0.09,0.17
2024-06-13T05:25:24.777831,0.46,0.26,-0.04
2024-06-13T05:25:24.870645,0.55,0.17,-0.44
2024-06-13T05:25:24.970868,0.36,0.32,-0.39
2024-06-13T05:25:25.071094,0.17,0.11,0.07
2024-06-13T05:25:25.181063,-0.08,-0.08,-0.04
2024-06-13T05:25:25.270775,-0.18,0.49,-0.46
2024-06-13T05:25:25.371517,0.33,4.08,-0.65
2024-06-13T05:25:25.470716,1.56,2.02,-0.45
2024-06-13T05:25:25.570955,0.84,1.58,0.06
2024-06-13T05:25:25.671286,0.95,0.67,0.09
2024-06-13T05:25:26.863943,-0.08,0.79,-0.15
2024-06-13T05:25:26.924291,0.1,0.59,-0.36
2024-06-13T05:25:26.957154,0.31,0.2,-0.31
2024-06-13T05:25:27.002764,0.14,-0.7,-0.13
2024-06-13T05:25:27.039430,-0.2,-1.01,-0.01
2024-06-13T05:25:27.089186,-0.53,-1.25,0.39
2024-06-13T05:25:27.127694,-0.62,-1.73,0.56
2024-06-13T05:25:27.166292,-0.37,-2.29,0.55
2024-06-13T05:25:27.215559,-0.39,-1.65,0.03
2024-06-13T05:25:27.258414,-0.03,-0.57,-0.17
2024-06-13T05:25:27.298590,0.11,0.25,0.04
2024-06-13T05:25:27.339535,0.06,0.1,0.02
2024-06-13T05:25:27.395258,0.13,0,-0.06
2024-06-13T05:25:27.437174,0.12,0.15,-0.06
2024-06-13T05:25:27.478469,0.11,0.19,0.01
2024-06-13T05:25:27.511531,0.11,0.12,-0.07
2024-06-13T05:25:27.552195,0.14,0.1,-0.12
2024-06-13T05:25:27.597100,0.15,0.02,-0.02
2024-06-13T05:25:27.638896,0.1,0.06,0.04
2024-06-13T05:25:27.676625,0.16,0.03,-0.02
2024-06-13T05:25:27.771168,0.17,0.03,-0.01
2024-06-13T05:25:27.871384,0.16,0.06,-0.02
2024-06-13T05:25:27.971061,0.17,0.06,-0.01
2024-06-13T05:25:28.071608,-0.07,0.19,-0.03
2024-06-13T05:25:28.170685,-0.75,3.01,-0.7
2024-06-13T05:25:28.270637,1.27,5.22,-1.19
2024-06-13T05:25:28.370746,2.2,2.33,0.95
2024-06-13T05:25:28.470589,0.72,1.31,0.86
2024-06-13T05:25:28.580986,-0.23,0.43,-0.36
2024-06-13T05:25:29.989554,0.06,-0.12,-0.04
2024-06-13T05:25:30.025125,0,0.06,-0.15
2024-06-13T05:25:30.057947,0.33,0.24,0.06
2024-06-13T05:25:30.096857,0.18,0.14,0.06
2024-06-13T05:25:30.133248,0.04,0.15,0.07
2024-06-13T05:25:30.174344,0.1,-0.06,0.07
2024-06-13T05:25:30.210979,-0.04,-0.11,0.08
2024-06-13T05:25:30.249352,-0.08,0.09,0.15
2024-06-13T05:25:30.284712,0.12,0.08,-0.02
2024-06-13T05:25:30.324415,0.42,-0.06,-0.1
2024-06-13T05:25:30.361777,0.31,0.02,0.03
2024-06-13T05:25:30.417289,0.1,0.15,0.01
2024-06-13T05:25:30.452969,0.05,0.19,0
2024-06-13T05:25:30.484409,0.11,0,0.02
2024-06-13T05:25:30.523838,0.16,-0.05,0
2024-06-13T05:25:30.567415,0.09,0,0.03
2024-06-13T05:25:30.606481,0.05,0.1,0.01
2024-06-13T05:25:30.639568,0.09,0.01,0.02
2024-06-13T05:25:30.682031,0.09,0,0.06
2024-06-13T05:25:30.719806,0.12,0.09,-0.01
2024-06-13T05:25:30.751762,0.12,0.05,0
2024-06-13T05:25:30.792413,0.1,0.1,0.03
2024-06-13T05:25:30.870763,0.1,0.06,0.01
2024-06-13T05:25:30.970982,0.17,0.04,-0.02
2024-06-13T05:25:31.071385,0.22,-0.08,0
2024-06-13T05:25:31.170655,0.23,-0.17,-0.01
2024-06-13T05:25:31.270791,0.19,-0.17,0
2024-06-13T05:25:31.370959,0.32,-0.19,-0.08
2024-06-13T05:25:31.470846,0.3,-0.24,-0.08
2024-06-13T05:25:31.571029,0.27,-0.17,-0.08
2024-06-13T05:25:31.670459,0.34,-0.86,-0.07
2024-06-13T05:25:31.770793,0.19,-0.86,-0.02
2024-06-13T05:25:31.870860,0.14,-0.56,-0.02
2024-06-13T05:25:31.970454,0.13,-0.82,0
2024-06-13T05:25:32.071238,0.21,-0.9,-0.08
2024-06-13T05:25:32.171153,0.42,-0.66,-0.26
2024-06-13T05:25:32.271748,0.44,-0.46,-0.23
2024-06-13T05:25:32.371832,0.31,-0.22,-0.07
2024-06-13T05:25:32.470386,0.16,-0.02,0.04
2024-06-13T05:25:32.570622,0.16,0.02,0.08
2024-06-13T05:25:32.670924,0.1,0.04,0.15
2024-06-13T05:25:32.770086,0.1,0.01,0.11
2024-06-13T05:25:32.893860,0.17,0,0.06
2024-06-13T05:25:32.970375,0.19,-0.02,0.01
2024-06-13T05:25:33.070723,0.15,0.04,0.03
2024-06-13T05:25:33.170439,0.13,0.01,0.05
2024-06-13T05:25:33.270362,0.1,0.05,0.08
2024-06-13T05:25:33.370592,0.1,0.05,0.07
2024-06-13T05:25:33.472657,0.1,0.08,0.07
2024-06-13T05:25:33.572670,0.15,0.17,0
2024-06-13T05:25:33.670650,0.12,0.09,0.08
2024-06-13T05:25:33.770447,0.08,0.08,0.1
2024-06-13T05:25:33.870338,0.15,0.07,0.04
2024-06-13T05:25:33.970532,0.2,0.03,-0.04
2024-06-13T05:25:34.070996,0.21,-0.03,-0.02
2024-06-13T05:25:34.170747,0.26,-0.17,-0.03
2024-06-13T05:25:34.270531,0.29,-0.54,-0.05
2024-06-13T05:25:34.370555,0.29,-1.29,0.11
2024-06-13T05:25:34.470692,0.42,-1.29,-0.1
2024-06-13T05:25:34.570612,0.3,-1.11,0.11
2024-06-13T05:25:34.670699,0.22,-1.09,0.41
